,id,country,title,title_length,category,tag_num,duration,duration_secs,views,likes,dislikes,comment_count
514,aVAKT9UxJMI,ES,Billie Eilish - everything i wanted (Live From The 63rd GRAMMYs®/2021),70,10,9,PT3M40S,220.0,2244250,297574,2106,22085
515,lt3dQPItXFA,ES,🎤 UN PLAN TOP SECRET (Videoclip Oficial) 🎶 ✨NUEVA CANCIÓN de KARINA Y MARINA y Jose Seron,89,10,19,PT3M29S,209.0,495858,27577,1520,0
516,q2Y65vReRhc,ES,SEGUNDA PARTE PREGUNTANDO A FEMINISTAS 8M 2021,46,24,0,PT12M31S,751.0,413726,49127,465,4447
517,3tIlVrb98-k,ES,GRAMMYs 2021: Harry Styles Sings Watermelon Sugar in ELECTRIFYING Performance,77,24,26,PT2M33S,153.0,2114786,68655,1398,1110
518,CnCzbvxwlL4,ES,Toda la VERDAD sobre AYUSO | InfoVlogger,40,24,7,PT17M11S,1031.0,170669,23631,697,2681
519,KMO_ee8zTm8,ES,Lennis Rodriguez x RVFV - TE SALE (Official Remix),50,10,13,PT2M57S,177.0,67749,4611,68,455
520,WPXwijLravQ,ES,¿ A CUÁNTOS FINALES DEL MUNDO HEMOS SOBREVIVIDO ?,49,24,23,PT11M22S,682.0,335162,24141,298,2421
521,_UIIxnj8AvQ,ES,Convocatoria de la Selección española para los primeros partidos rumbo al Mundial de Catar,90,17,24,PT1M26S,86.0,20082,1223,26,0
522,7ls7j33WFdw,ES,El armario de Tamara Falcó | VOGUE España,41,26,29,PT14M5S,845.0,87083,2256,122,97
523,9mBWZYKP2ro,ES,Taylor Swift Wins Album Of The Year | 2021 GRAMMY Awards Show Acceptance Speech,79,10,18,PT3M29S,209.0,2723849,134781,7331,9334
524,g1uSqEzwpFk,ES,(SOLO AUDIO) Directo del Barcelona 4-1 Huesca en Tiempo de Juego COPE,69,17,25,PT2H28M50S,8930.0,124122,869,61,17
525,BHZzb1YtnBo,ES,Falcon y el Soldado de Invierno | Tráiler final | Disney+,57,1,26,PT1M59S,119.0,29008,1684,13,80
526,HSiZmR1c7Q4,ES,Efendi - Mata Hari - Azerbaijan 🇦🇿 - Official Music Video - Eurovision 2021,75,24,9,PT2M57S,177.0,521485,29692,5060,18118
527,ZQQB4fE1hfQ,ES,Crítica 'La liga de la justicia de Zack Snyder' [SIN SPOILERS] ('Zack Snyder's Justice League'),95,1,18,PT21M43S,1303.0,88792,8012,134,839
528,VnByDwmZrfQ,ES,Rasel & Keen Levy - La Cartita (Videoclip Oficial),50,10,39,PT3M4S,184.0,427467,14826,321,3767
529,Uzii44SDYFA,ES,Taylor Swift - cardigan / august / willow (Live From The 63rd GRAMMYs ® / 2021),79,10,20,PT5M25S,325.0,1222582,241976,791,17813
530,ZrdQSAX2kyw,ES,Zack Snyder’s Justice League | Official Trailer #2 | HBO Max,60,1,25,PT2M29S,149.0,4026018,145196,2556,16321
531,Q88P1gpOJxA,ES,ROSÉ - 'On The Ground' 0314 SBS Inkigayo,40,10,24,PT2M52S,172.0,13812891,1650243,21124,74481
532,GdUXhrd-fjs,ES,LA RESISTENCIA - Entrevista a Aron Piper | #LaResistencia 11.03.2021,68,23,26,PT24M58S,1498.0,1443192,41559,1539,1654
533,UNlNxbYrp90,ES,"Aitana, Natalia Lacunza - CUANDO TE FUISTE (En El Garaje)",57,10,31,PT2M49S,169.0,746771,52884,677,2627
534,R4CNDVl4hn0,ES,TIK TOKER,9,23,10,PT1M12S,72.0,388036,14911,264,608
535,aaCQNB02LCY,ES,PARIS SAINT-GERMAIN - FC NANTES (1 - 2) - Highlights - (PSG - FCN) / 2020-2021,78,17,29,PT3M32S,212.0,341037,3777,187,319
536,CKZvWhCqx1s,ES,ROSÉ - 'On The Ground' M/V,26,10,24,PT3M9S,189.0,81528957,6785647,72240,1412801
537,bmXl31hAQXI,ES,"Lubina con patatas, un guiso espectacular con un sabor brutal.",62,22,17,PT6M13S,373.0,34214,1121,11,62
538,tgjJlHi7MyE,ES,Cagliari 1-3 Juventus | Ronaldo's First-Half Hat-Trick Seals Comfortable Victory | Serie A TIM,94,17,37,PT4M14S,254.0,4425284,110050,1718,5918
539,zqORnULfPj4,ES,"Zadruga 4 - Nezapamćeni lom u Beloj kući, Kristijan krenuo na Taru i Ša - 01.03.2021.",85,24,35,PT7M29S,449.0,1995132,29279,2281,7970
540,z7rI82hyels,ES,L-Gante || BZRP Music Sessions #38,34,24,38,PT3M15S,195.0,17802763,1019229,29314,65610
541,dnQNDNLS83g,ES,HE CREADO UN JUEGO DE MESA - KARMAGGÄN,38,24,10,PT4M51S,291.0,64105,10633,50,707
542,__XcybBUzBA,ES,ZOO – LLEPOLIES: TEXTURES I SABORS (Making of),46,10,6,PT24M,1440.0,27874,1914,6,70
543,ad8aIV5NIoo,ES,"“Mmmm”, La verdad detrás del niño viral de redes sociales, La historia del niño del OXXO",88,24,12,PT3M20S,200.0,2033710,51810,2064,1576
544,CFP3GAR7U5g,ES,Magnus Carlsen Invitational (Fase previa. Día 3),48,24,14,PT5H6M28S,18388.0,52654,1559,28,37
545,YbBeQiJmsrg,ES,Morat - No Hay Más Que Hablar,29,10,18,PT3M47S,227.0,4409476,306760,1881,18525
546,nNBDjJosK74,ES,Post Malone - Hollywood's Bleeding (Live From The 63rd GRAMMYs ® / 2021),72,10,6,PT3M6S,186.0,825209,77877,732,5205
547,gpJbWcpZKss,ES,"Chema Rivas, Juan Magan - Anda Suelta (Lyric Video )",52,10,21,PT3M13S,193.0,180191,9089,104,279
548,xDwTlBZPvNc,ES,Harry Styles Thanks Fans After Grammy Win for 'Watermelon Sugar',64,24,9,PT1M33S,93.0,224428,23558,176,854
549,oTjs_HC7Ils,ES,LA RESISTENCIA - Entrevista a Candela Peña | #LaResistencia 15.03.2021,70,23,30,PT24M56S,1496.0,235005,9124,483,526
550,oBKeorBtRM8,CZ,JAK PŘEŽÍT HOME OFFICE,22,23,10,PT17M53S,1073.0,160124,33442,110,1842
551,wyJYQG53tMM,CZ,Nik Tendo - Nemám Strach feat. Vercetti CG (official music video),65,10,16,PT4M18S,258.0,340664,19698,1126,1297
552,sn9a7vdsPJM,CZ,REKLAMY V REALITĚ 2 | Natyla,28,23,17,PT7M1S,421.0,149549,28506,154,1636
553,LozFYq0XpVk,CZ,EARTH - Bye Bye (Official Video),32,10,5,PT2M18S,138.0,187400,18040,494,1832
554,RlLO-pM1B1A,CZ,Šetrnější život | KOVY,22,22,17,PT10M11S,611.0,130730,17458,181,1117
555,ZLRHW8oYzZE,CZ,"NHL Game Highlights | Flyers vs. Rangers – Mar. 15, 2021",56,17,6,PT6M1S,361.0,75310,316,12,60
556,0jCxdvj_sIQ,CZ,100 KČ VS. 10.000 KČ - PŘEŽITÍ PŘES NOC V LESE! #8 (WISH EDICE),63,24,18,PT37M14S,2234.0,352227,40360,727,1563
557,LsdUsRabC3c,CZ,Moje náhrada za MUSTANGA!,25,2,10,PT16M6S,966.0,137867,20935,172,3512
558,5cKJFdUDKjU,CZ,Michajlov - Nikdy nezapomeň (prod. Opia),40,10,12,PT3M36S,216.0,107666,5832,43,310
559,H06sqJmYADU,CZ,ĎÁBELSKÉ CIKÁNKY - 24. díl - KRVAVÁ NEVĚSTA!,44,22,28,PT30M51S,1851.0,142274,5636,162,726
560,gDyINo68wXY,CZ,Rok života v pandemii | Lukefry,31,24,29,PT14M47S,887.0,57003,9906,112,663
561,hLviyVFF6M8,CZ,Michal Horák a Pavel Čadek - Prsa,33,10,28,PT4M49S,289.0,63132,4550,53,278
562,8teVW3s3au8,CZ,Horse VS Adam Ondra / Nejlepší Lezec na Světě,45,17,18,PT25M53S,1553.0,455374,13967,206,522
563,vFWv44Z4Jhk,CZ,Dua Lipa - Levitating ft. DaBaby / Don't Start Now (Live at the GRAMMYs 2021),77,10,16,PT5M5S,305.0,9792287,633191,10098,24214
564,9Gdr_RMeEbQ,CZ,"4. Lenka Vlasáková & Jan Dolanský (18. 2. 2021, Malostranská beseda) - 7 pádů HD",80,24,8,PT28M6S,1686.0,171411,1748,79,71
565,PTnFRcS3ZU4,CZ,FUN WAYS TO SNEAK PETS INTO THE PLANE! Funny Situations & Best Sneaking DIY Ideas by Crafty Panda,97,22,24,PT10M59S,659.0,4595554,26993,7384,627
566,u5XWPyveZXc,CZ,"Čauky lidi, 8. díl: Jak to má premiér s Monikou v ložnici a o nové svůdné hygieničce",84,24,0,PT5M58S,358.0,52069,1088,52,108
567,Y7gky53BuOI,CZ,Duše K - tentokrát o Solfeggio frekvencích s Gabrielem Pospíšilem - 11.3.2021,77,29,8,PT2H29M40S,8980.0,38805,795,28,105
568,Y0ORhLyJWuc,CZ,Miley Cyrus - Angels Like You (Official Video),46,10,18,PT4M6S,246.0,7472280,408012,4842,18468
569,5ctkd_CuuPQ,CZ,P.A.T. - Všetko bude dobré (Prod. P.A.T.) |Official video|,58,10,25,PT4M3S,243.0,252447,12961,277,844
570,UlIq5gvqOmA,CZ,Harry Styles Wins Best Pop Solo Performance | 2021 GRAMMY Awards Show Acceptance Speech,87,10,17,PT2M17S,137.0,2292455,138224,2418,4647
571,nz-c9i7Tm4Y,CZ,Albi John Brix - S/O DO ANGLIE (OFFICIAL VIDEO),47,26,18,PT2M33S,153.0,42179,6148,195,410
572,mJnvIpaxWCI,CZ,VRÁTÍŠ MI PENÍZE? | SOCIÁLNÍ EXPERIMENT,39,24,32,PT4M32S,272.0,52930,6063,62,249
573,8g-91XpsbbQ,CZ,"MUDr. Jan Hnízdil – MŮJ NÁZOR NA VAKCINACI! (ukázka, 6. 3. 2021)",64,29,34,PT6M14S,374.0,258357,4616,504,896
574,J5ArTXAMT5Y,CZ,Jaromír Nohavica - Koncerty k MDŽ  (opakovaný první + druhý koncert),68,10,0,PT2H7M11S,7631.0,106956,2396,53,182
575,gtBrap_qsNQ,CZ,Pavel Callta - Lásko (Official Video),37,10,13,PT2M40S,160.0,39873,3077,69,196
576,Du4WMOS2-sA,CZ,LIVE: GRAMMY Awards Premiere Ceremony | March 14 at 3pm ET / 12pm PT,68,10,14,PT2H22M50S,8570.0,13457186,589398,31345,76732
577,DuQbOQwVaNE,CZ,"Offering People $100,000 To Quit Their Job",42,24,0,PT11M17S,677.0,25789545,1447570,16966,80173
578,K5rMQncH040,CZ,Čauky lidi 7. díl: Pan krizový premiér povolává za hranice okresu nezbednou sondu na Mars,89,24,0,PT6M14S,374.0,39527,786,23,77
579,1DoI5WTjd3w,CZ,Imagine Dragons - Follow You (Lyric Video),42,10,9,PT2M57S,177.0,2932165,168566,1798,10354
580,wGseRZQKL_E,CZ,Refew x Roleeexx - Iba na jednu noc (OFFICIAL VIDEO),52,10,3,PT2M57S,177.0,23647,1756,45,74
581,Dd5hE3RDzX4,CZ,Daniel Landa - Bezmoc ve sněmovně 24.2.2021 (feat. odborníci Blanického manifestu za svobodu),93,24,0,PT16M59S,1019.0,61521,1481,97,454
582,IyKpRjcUzOE,CZ,Viktor Sheen - Plastic,22,10,8,PT3M16S,196.0,273382,11177,154,341
583,CKZvWhCqx1s,CZ,ROSÉ - 'On The Ground' M/V,26,10,24,PT3M9S,189.0,81528957,6785647,72240,1412801
584,7cA978LN1m8,CZ,HUGO TOXXX I Ladislav Sinai Podcast #45,39,24,16,PT1H32M17S,5537.0,30959,2250,22,236
585,fxrkhf17fU0,CZ,NF - LOST ft. Hopsin,20,10,32,PT4M4S,244.0,7121314,582575,4537,55857
586,jSafzYmmdM4,CZ,Hugo Toxxx  - SERIAL (Official Music Video),43,10,12,PT3M58S,238.0,47484,3190,44,275
587,Urt_kZYZtxI,CZ,STVŮRA S LIDSKOU TVÁŘÍ (dokumentární video),43,27,4,PT47M49S,2869.0,78799,4028,75,436
588,TJUO4r4fqc8,CZ,Rytmus feat Nkd Bananas - RAPÍKY STAREJ MATERE #27,51,10,16,PT22M34S,1354.0,103833,6031,97,164
589,k7nV8Gyn56o,CZ,10 MIN BEST OF HIIT - a compilation of the best parts of my HIIT workouts - INTENSE I Pamela Reif,97,17,56,PT10M35S,635.0,2185988,45810,653,2299
590,qUUloBe5vEo,CZ,Longest Dunk Wins,17,17,46,PT10M19S,619.0,16847016,575846,8484,18022
591,VEtYj9T9XH8,CZ,gleb - alibababigbass يبدو,26,22,0,PT3M23S,203.0,648910,25172,356,725
592,HgFXulLcwH8,CZ,LOLLYMÁNIE - Tanec na písničku Asi se mu líbím💖,47,24,40,PT4M55S,295.0,80424,3550,394,0
593,Mb88h6ETkiM,CZ,1. Veronika a Biser Arichtevovi - Show Jana Krause 3. 3. 2021,61,24,47,PT15M9S,909.0,235444,1636,106,0
594,DKuDnvi81iY,CZ,LP - One Last Time (Official Music Video),41,10,7,PT3M17S,197.0,1767874,129019,1632,4787
595,LWeiydKl0mU,CZ,Justin Bieber - Hold On,23,10,6,PT5M9S,309.0,22106003,1206326,26286,91578
596,4Kj8UPnZfPc,CZ,"CBC News: The National | Meghan and Harry’s Oprah interview; Vaccine optimism | March 7, 2021",93,25,22,PT45M51S,2751.0,19761689,112098,35909,0
597,bIYkP6aPtn4,CZ,Highlights FC Barcelona vs SD Huesca (4-1),42,17,48,PT1M31S,91.0,950215,23899,481,822
598,9mBWZYKP2ro,CZ,Taylor Swift Wins Album Of The Year | 2021 GRAMMY Awards Show Acceptance Speech,79,10,18,PT3M29S,209.0,2723849,134781,7331,9334
599,jtYefF2nz1k,CZ,"MMA LETEM SVĚTEM #189 - NEJDRAŽŠÍ KOLENO HISTORIE, UNDERGROUND A OKTAGON22",74,24,25,PT1H27M19S,5239.0,59660,995,44,115
600,CKZvWhCqx1s,PH,ROSÉ - 'On The Ground' M/V,26,10,24,PT3M9S,189.0,81528957,6785651,72241,1412908
601,OAww-qrSnPs,PH,SB19 'What?' Official MV,24,10,31,PT5M24S,324.0,4869104,476223,6397,282708
602,vFWv44Z4Jhk,PH,Dua Lipa - Levitating ft. DaBaby / Don't Start Now (Live at the GRAMMYs 2021),77,10,16,PT5M5S,305.0,9792287,633192,10098,24214
603,DuQbOQwVaNE,PH,"Offering People $100,000 To Quit Their Job",42,24,0,PT11M17S,677.0,25789545,1447572,16966,80173
604,DYocpeRzbeM,PH,A Surprise Birthday Dub | Andrea B Turns 18,43,24,24,PT10M47S,647.0,1518439,68562,651,1243
605,rxaeTKydWg4,PH,Lethal Nexus: Impact | Cinematic Trailer | Mobile Legends: Bang Bang,68,20,1,PT1M53S,113.0,6205733,81809,1926,4426
606,FQcI910pW54,PH,Full PBA Season 46 Rookie Draft,31,17,3,PT3H36S,10836.0,513861,4217,295,378
607,uWRlisQu4fo,PH,Giveon - Heartbreak Anniversary (Official Music Video),54,10,34,PT4M8S,248.0,5496887,442572,1857,15181
608,Q88P1gpOJxA,PH,ROSÉ - 'On The Ground' 0314 SBS Inkigayo,40,10,24,PT2M52S,172.0,13812891,1650244,21124,74481
609,PnHbsI9kIJU,PH,Von Vs Jayzam & Bugoy Vs Young A (1v1 BasektBall Match),55,10,0,PT53M35S,3215.0,510308,13785,473,3225
610,-R5uEBe-ZUM,PH,"INA NG BINATILYO SA VIRAL VIDEO NA INIHAGIS SA SWIMMING POOL, NAGPA-TULFO!",74,25,0,PT21M59S,1319.0,3771290,78314,3400,12567
611,9mBWZYKP2ro,PH,Taylor Swift Wins Album Of The Year | 2021 GRAMMY Awards Show Acceptance Speech,79,10,18,PT3M29S,209.0,2723849,134781,7331,9334
612,4SLBA0kBjhc,PH,"BTS Feeling ""Dynamite"" at 2021 GRAMMY Awards | E! Red Carpet & Award Shows",74,24,29,PT4M19S,259.0,2716788,238496,3157,17576
613,HkJ7K146Y20,PH,[안방1열 직캠4K] 로제 'On The Ground' 풀캠 (ROSÉ Full Cam)│@SBS Inkigayo_2021.03.14.,75,24,12,PT3M12S,192.0,2326623,252557,3624,11080
614,O2S-Vm-fNrw,PH,ROSÉ 'Gone' Lyrics (로제 Gone 가사) (Color Coded Lyrics),52,10,10,PT3M27S,207.0,4504513,201296,3048,6394
615,Uzii44SDYFA,PH,Taylor Swift - cardigan / august / willow (Live From The 63rd GRAMMYs ® / 2021),79,10,20,PT5M25S,325.0,1222582,241976,791,17813
616,ikgefER2O08,PH,BTS (방탄소년단) 'Dynamite' @ Music On A Mission | MusiCares,55,10,15,PT3M19S,199.0,9933798,1972455,8326,121514
617,YiKU_uy6xsA,PH,MY CLOSET FAVORITES PART 1: BAGS AND ACCESSORIES | Heart Evangelista,68,24,10,PT21M19S,1279.0,411060,16187,244,820
618,Du4WMOS2-sA,PH,LIVE: GRAMMY Awards Premiere Ceremony | March 14 at 3pm ET / 12pm PT,68,10,14,PT2H22M50S,8570.0,13457186,589399,31345,76732
619,WiQ6uIQBmNQ,PH,FlipTop - Jonas vs Batang Rebelde 2,35,19,63,PT29M27S,1767.0,324536,7784,207,1006
620,nbJeepvMoIc,PH,Melai's Biggest Childhood Revelation | Women's Month | Toni Talks,65,22,0,PT22M53S,1373.0,2157454,127506,797,10702
621,adLGHcj_fmA,PH,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave the Door Open [Official Video]",77,10,26,PT4M9S,249.0,44800046,1691071,15153,86688
622,xIzfZDsjmLw,PH,"Showtime Online U | March 16, 2021",34,24,31,PT3H36M25S,12985.0,121065,1622,45,68
623,egvkZiONRwE,PH,Gone,4,10,3,PT3M28S,208.0,1947033,107772,998,34
624,ctRLLwPwwsA,PH,Valkyrae x Natsumiii x Lilypichu  - Last Cup of Coffee ♫ Cover,62,20,3,PT1M13S,73.0,892017,127501,445,8457
625,aVAKT9UxJMI,PH,Billie Eilish - everything i wanted (Live From The 63rd GRAMMYs®/2021),70,10,9,PT3M40S,220.0,2244250,297575,2106,22085
626,A7MYaUxUoi8,PH,...,3,27,0,PT3M12S,192.0,379624,18078,1766,11162
627,-jWQZ7oXqZM,PH,Dabarkads Vlog!: BAON Raid! (Kanya-Kanyang Baon ang mga Dabarkads!),67,24,4,PT9M47S,587.0,377799,13936,150,463
628,cU6cnHHX4LM,PH,펜타곤(PENTAGON) - 'DO or NOT' Official Music Video,48,10,53,PT3M49S,229.0,957393,164906,507,24537
629,u3crqvjpQEE,PH,아는 형님(Knowing bros) EP.272 예고편 preview,38,24,41,PT1M18S,78.0,1773842,142658,701,4865
630,AbI_YUE1VMo,PH,Jayzam Vs Jomar & Glendon Vs Bugoy (1v1 Basketball),51,10,0,PT55M55S,3355.0,1374844,29790,1642,4661
631,PTnFRcS3ZU4,PH,FUN WAYS TO SNEAK PETS INTO THE PLANE! Funny Situations & Best Sneaking DIY Ideas by Crafty Panda,97,22,24,PT10M59S,659.0,4595554,26993,7384,627
632,5h3sIRrQHJE,PH,WayV 威神V '秘境 (Kick Back)' MV,28,10,16,PT3M58S,238.0,6681548,1068063,4485,202730
633,EuholNhWh-g,PH,"Tutok to Win sa Wowowin: March 15, 2021",39,24,10,PT1H42M25S,6145.0,93448,6572,124,527
634,aiaKKw077qY,PH,PAM WILL YOU BE MY GIRLFRIEND? |ChrisPam,40,22,30,PT19M57S,1197.0,496149,32940,1914,5352
635,49LcXmSr8O8,PH,I played weird virtual pet games,32,1,4,PT11M20S,680.0,2720444,291314,1400,29391
636,4lbKFeBZpdw,PH,Rich Jail vs Broke Jail/ 20 Funny Situations,44,26,24,PT11M57S,717.0,3861713,50084,4138,1312
637,eHgRyIpUndw,PH,ROSÉ - On The Ground (Lyrics),29,22,0,PT3M7S,187.0,535064,29903,368,741
638,xPWkOYWed90,PH,Most Old Beautiful Love Songs 70's 80's 90's 💗 Best Romantic Love Songs Of 80's and 90's Playlistv,98,22,23,PT11H55M,42900.0,77320,351,38,10
639,qcGgPlepbw8,PH,"🔴 Live: Grammys 2021 Red Carpet | March 14th, 6:30PM ET | PEOPLE",64,24,32,PT1H2M30S,3750.0,3959800,104244,7356,4170
640,we7EEIUrjus,PH,#MtnDew3PT​ Contest Full Highlights | 2021 #NBAAllStar,54,17,35,PT13M25S,805.0,6574207,87453,2408,4633
641,_W8y2A9sK6s,PH,ROSÉ - 'On The Ground' M/V TEASER,33,10,19,PT15S,15.0,16543244,1835737,23471,191354
642,1LwiIdyu3eA,PH,SB19 'What?' Official MV | KOREAN REACTION 🔥,44,24,48,PT5M59S,359.0,81959,7499,40,379
643,3gOi_VBHr4E,PH,Round 1 | PBA Season 46 Rookie Draft,36,17,15,PT25M3S,1503.0,52031,623,24,126
644,BSzSn-PRdtI,PH,Maroon 5 - Beautiful Mistakes ft. Megan Thee Stallion (Official Music Video),76,10,11,PT3M49S,229.0,5459799,245599,5202,12069
645,4Kj8UPnZfPc,PH,"CBC News: The National | Meghan and Harry’s Oprah interview; Vaccine optimism | March 7, 2021",93,25,22,PT45M51S,2751.0,19761689,112098,35909,0
646,YjdWNVSaUT8,PH,[Teaser] IU(아이유)_Flu,20,24,18,PT36S,36.0,3385129,301291,2819,9969
647,jJdlgKzVsnI,PH,Doja Cat - Streets (Official Video),35,10,28,PT4M34S,274.0,24526353,1559796,22214,80848
648,RFT_0Wp3C1A,PH,Jokic STEALS The MVP Trophy From Giannis (What You DIDN'T SEE),62,17,41,PT6M11S,371.0,744610,15314,447,808
649,CkTVoLamPio,PH,"Meghan, Duchess of Sussex, opens up about her family",52,25,7,PT10M19S,619.0,10564748,75423,16781,19198
650,vFWv44Z4Jhk,CA,Dua Lipa - Levitating ft. DaBaby / Don't Start Now (Live at the GRAMMYs 2021),77,10,16,PT5M5S,305.0,9792287,633194,10098,24214
651,nNBDjJosK74,CA,Post Malone - Hollywood's Bleeding (Live From The 63rd GRAMMYs ® / 2021),72,10,6,PT3M6S,186.0,825322,77877,732,5205
652,ojGHE581lsM,CA,Marvel Studios' The Falcon and The Winter Soldier | Final Trailer | Disney+,75,24,19,PT1M59S,119.0,2311199,142942,1141,7775
653,9mBWZYKP2ro,CA,Taylor Swift Wins Album Of The Year | 2021 GRAMMY Awards Show Acceptance Speech,79,10,18,PT3M29S,209.0,2723849,134782,7331,9334
654,LALR0ovhVks,CA,At Home With Kim Kardashian - The End of An Era | Good Morning Vogue,68,24,18,PT17M49S,1069.0,1136044,48304,1310,2524
655,zK3PQ_KY_0s,CA,Lil Baby - “The Bigger Picture” (Live From The 63rd GRAMMYs ® / 2021),69,10,18,PT4M3S,243.0,769803,54373,2918,4810
656,DuQbOQwVaNE,CA,"Offering People $100,000 To Quit Their Job",42,24,0,PT11M17S,677.0,25789545,1447572,16966,80173
657,ruXsFuYY6Fk,CA,the kid who said he could skate,31,23,19,PT2M3S,123.0,647418,69355,274,3158
658,p_4M4TKTydM,CA,KSI – Patience (feat. YUNGBLUD & Polo G) [Official Video],57,10,28,PT3M10S,190.0,1997959,281345,7385,25853
659,raLj2Akmktg,CA,"Lil Durk, King Von & Booka600 ft. Memo600 - JUMP (Official Video)",65,10,14,PT3M4S,184.0,798547,75212,724,7597
660,49LcXmSr8O8,CA,I played weird virtual pet games,32,1,4,PT11M20S,680.0,2720444,291314,1400,29391
661,ZrdQSAX2kyw,CA,Zack Snyder’s Justice League | Official Trailer #2 | HBO Max,60,1,25,PT2M29S,149.0,4026018,145198,2556,16316
662,fF060WS4Alo,CA,Megan Thee Stallion & Beyoncé Win Best Rap Song | 2021 GRAMMY Awards Show Acceptance Speech,91,10,19,PT4M32S,272.0,2641430,85631,5665,7875
663,59bdEkTLvBs,CA,SCH - Loup Noir | A COLORS SHOW,31,10,15,PT2M58S,178.0,823612,110447,454,3999
664,LHFhnnTWMgI,CA,I Cooked a Chicken by Slapping It,33,28,9,PT13M17S,797.0,2184515,114922,2781,8585
665,ctRLLwPwwsA,CA,Valkyrae x Natsumiii x Lilypichu  - Last Cup of Coffee ♫ Cover,62,20,3,PT1M13S,73.0,892017,127501,445,8457
666,13f6sbj4Sr8,CA,Every Retail Job Ever,21,23,5,PT8M3S,483.0,406764,27488,292,1793
667,xnYOR4t2jow,CA,"La Casa Moff: Episode 3 - Images 3D de la cuisine, salle de bain, garde-robes, + choix des matériaux",100,24,0,PT23M45S,1425.0,71260,3816,18,63
668,qcGgPlepbw8,CA,"🔴 Live: Grammys 2021 Red Carpet | March 14th, 6:30PM ET | PEOPLE",64,24,32,PT1H2M30S,3750.0,3959800,104244,7356,4170
669,4SLBA0kBjhc,CA,"BTS Feeling ""Dynamite"" at 2021 GRAMMY Awards | E! Red Carpet & Award Shows",74,24,29,PT4M19S,259.0,2716788,238496,3157,17576
670,Q88P1gpOJxA,CA,ROSÉ - 'On The Ground' 0314 SBS Inkigayo,40,10,24,PT2M52S,172.0,13812891,1650244,21124,74478
671,g8HyyDEqhEg,CA,93rd Oscars Nominations,23,22,0,PT21M,1260.0,450964,15218,645,1930
672,i_lYq6VQ48s,CA,DOOM Eternal: The Ancient Gods – Part Two | Official Teaser,59,20,10,PT24S,24.0,325758,25106,165,4327
673,fjp4thii1WY,CA,ROSÉ - 'Gone' 0314 SBS Inkigayo,31,10,24,PT1M57S,117.0,8081537,1201476,8374,45210
674,cU6cnHHX4LM,CA,펜타곤(PENTAGON) - 'DO or NOT' Official Music Video,48,10,53,PT3M49S,229.0,957393,164906,507,24537
675,6YLIOE56yOA,CA,GOING OVER TO YOUR PARENTS HOUSE FOR THANKSGIVING!! #shorts,59,24,0,PT30S,30.0,1747462,29769,1598,499
676,krcpG_0oZVM,CA,100 Drops - [Salty Towers],26,20,24,PT30M1S,1801.0,888202,66790,1879,8873
677,dycgOyYhPEQ,CA,J'ESSAIE DE TOUT DÉBLOQUER AVANT LA FIN DE LA SAISON 5 !,56,27,39,PT16M49S,1009.0,98824,9046,69,411
678,UnBZLFB7kLo,CA,Cardi B - Up / WAP feat. Megan Thee Stallion (Live from the 63rd GRAMMYs ®️ 2021),81,10,27,PT4M24S,264.0,4176108,145437,22773,24790
679,-ismJsHdsJo,CA,what do we do with Netherite in the 100 by 100 Minecraft World??,64,20,4,PT44S,44.0,691514,38389,478,612
680,D4eZuouCikQ,CA,CAN YOU SCHITTS CREEK A TOWN? #shorts,37,27,17,PT52S,52.0,505135,20841,224,355
681,lxkNQZO8hOc,CA,What Happened to My Nail,24,24,20,PT13M14S,794.0,938999,58424,722,2369
682,wAUOFiwkN3g,CA,I created my *OWN* Fortnite LIVE EVENT! (Agent Jones),53,20,20,PT8M17S,497.0,590683,24499,673,1697
683,zNjHov_yrd0,CA,Can I Save The Sidemen's Shots at My Car?,41,24,5,PT9M10S,550.0,1426722,128897,1183,2546
684,-wj_uPpWM94,CA,Civilization VI - March 2021 DLC | New Frontier Pass,52,20,6,PT5M3S,303.0,97792,5725,206,1038
685,tm19P1PMHtA,CA,Diego at the Bank | Awkward Puppets,35,23,27,PT3M6S,186.0,204338,17598,139,1020
686,OZPmCOluhGg,CA,Les origines de la Grande Muraille de Chine,43,27,9,PT27M41S,1661.0,170936,11824,182,596
687,f608cdyV_Ow,CA,Rocket League pros try to guess ranks of every day players,58,20,12,PT16M2S,962.0,596140,34623,222,4314
688,rssTuxaqGAo,CA,dying my hair a NATURAL COLOR for the first time in 5 YEARS + reactions!! (hair transformation),95,22,15,PT12M48S,768.0,323337,27286,181,2765
689,4MmWdRnAjbY,CA,Fortnite STORY - THE END OF SEASON 5,36,20,26,PT8M58S,538.0,1874564,58325,847,4485
690,PucU3hge_L4,CA,Nba YoungBoy - I Ain’t Scared,29,10,0,PT2M43S,163.0,3698766,249615,3357,28168
691,CpO4w3nb7zI,CA,Disney’s Cruella | Sneak Peek,29,1,0,PT1M1S,61.0,454631,14707,601,1199
692,e0BSa2vWgQE,CA,Mcfly adopte des chatons abandonnés. C’est un héros (c’est lui qui a choisi le titre).,86,22,0,PT12M26S,746.0,1859356,173553,2779,5463
693,JwDCYZiphCA,CA,Sad Among Us Animation,22,20,0,PT12M2S,722.0,589394,33257,900,2050
